Assistente;indice;link;data;titulo;primeiro paragrafo;tematica;tribo;regiao;estado;municipio
Larissa Gabriely Oliveira Nascimento ;519;https://operacaocovid19.defesa.gov.br/noticias/noticia/1258;24/05/2020;Grupamento de Fuzileiros Navais do Rio Grande apoia a distribuição de cestas básicas do Centro de Convívio dos Meninos do Mar;O Comando do 5º Distrito Naval, por meio do Grupamento de Fuzileiros Navais do Rio Grande (GptFNRG), realizou, no dia 15 de maio, a entrega de 144 cestas básicas para as famílias de alunos do Centro de Convívio dos Meninos do Mar (CCMar), projeto vinculado à Universidade Federal do Rio Grande que atende jovens estudantes em situação de vulnerabilidade social e econômica.;Alimentação;;Sul;RS;Rio Grande do Sul
Larissa Gabriely Oliveira Nascimento ;520;https://operacaocovid19.defesa.gov.br/noticias/noticia/1259;24/05/2020;Atuação de militares também beneficia idosos e instituições de acolhimento;Desde a deflagração da Operação COVID-19, os militares da Marinha, do Exército e da Aeronáutica participam em todo o território nacional de diversas atividades de desinfecção de locais públicos, montagem de leitos de campanha, transporte logístico de materiais, entre outras. Mas as ações dos mais de 34 mil homens e mulheres das Forças Armadas têm beneficiado também parcela da população que grupo de risco diante da ameaça da pandemia causada pelo novo Coronavírus: os idosos. De 20 de março até aqui, o Ministério da Defesa levou ações de higienização, imunização e entretenimento para essa parcela da sociedade.;Higienização;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;521;https://operacaocovid19.defesa.gov.br/noticias/noticia/1260;24/05/2020;Grupamento Operativo de Fuzileiros Navais de Defesa Nuclear, Biológica, Química e Radiológica realiza mais de 50 ações de desinfecção no Rio de Janeiro;O Grupamento Operativo de Fuzileiros Navais de Defesa Nuclear, Biológica, Química e Radiológica (GptOpFuzNav-DefNBQR), realizou, no dia 21 de maio, novas ações de combate à proliferação do novo coronavírus (Covid-19), desta vez, no município de Magé-RJ, ultrapassando a 50a. ação de desinfecção no estado do Rio de Janeiro, totalizando uma área de descontaminação de 103.052 metros quadrados.;Higienização;;Sudeste;RJ;Rio de Janeiro
Larissa Gabriely Oliveira Nascimento ;522;https://operacaocovid19.defesa.gov.br/noticias/noticia/1261;24/05/2020;Entrega de kits de alimentação a familias de alunos assistidos pelo PROFESP-2020;No dia 21 de maio de 2020, a 2ª Companhia de Fronteira (2ª Cia Fron), “Companhia Soldado Simeão Fernandes”, realizou a mais uma entrega de kits de alimentação para crianças atendidas pelo Programa Forças no Esporte (PROFESP). Essa foi a segunda etapa da distribuição, que é promovida pela Companhia. A iniciativa tem por objetivo minimizar os efeitos do coronavírus (COVID-19) que tem afetado a rotina das pessoas.;Alimentação;;Sul;RS;Porto Murtinho
Larissa Gabriely Oliveira Nascimento ;523;https://operacaocovid19.defesa.gov.br/noticias/noticia/1262;24/05/2020;GAP-LS realiza distribuição de 260 kits de alimentação para alunos do PROFESP;O Grupamento de Apoio de Lagoa Santa (GAP-LS) realizou, nesta sexta-feira (22), a força-tarefa para montagem de 260 kits de alimentação para distribuição aos alunos do Programa Forças no Esporte (PROFESP), do Centro de Instrução e Adaptação da Aeronáutica (CIAAR) e do Parque de Material Aeronáutico de Lagoa Santa (PAMA-LS), em função da suspensão das atividades esportivas por conta das restrições impostas pelo novo Coronavírus.;Alimentação;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;524;https://operacaocovid19.defesa.gov.br/noticias/noticia/1263;24/05/2020;"Militares doam 3,5 toneladas de alimentos a famílias de baixa renda
";Cerca de 3,5 toneladas de alimentos foram arrecadadas em Ijuí, no Rio Grande do Sul, por militares do 27º Grupo de Artilharia de Campanha durante a Campanha do Alimento. O total arrecadado foi entregue à APAE, MEAME, Lar Bom Abrigo, Lar da Criança Henrique Liebich, Liga Feminina de Combate ao Câncer e Programa Mesa Brasil.;Alimentação;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;525;https://operacaocovid19.defesa.gov.br/noticias/noticia/1264;24/05/2020;Forças Armadas se unem para capacitar profissionais de imprensa no combate à Covid-19;As Forças Armadas brasileiras, por meio do Comando Conjunto Leste, uniram-se, no dia 20 de maio, para capacitar profissionais de imprensa em procedimentos de desinfecção no combate ao novo coronavírus.;Coordenação;;Sudeste;RJ;Rio de Janeiro
Larissa Gabriely Oliveira Nascimento ;526;https://operacaocovid19.defesa.gov.br/noticias/noticia/1265;24/05/2020;Comando Conjunto Nordeste completa 60 dias de atuação, beneficiando a população nordestina;É nesse contexto, operando 24 horas por dia, que o Comando Conjunto Nordeste, responsável pelo enfrentamento da COVID-19 nos estados do Piauí, Ceará, Pernambuco, Alagoas e Sergipe, completa 60 dias de Operação COVID-19, desencadeando ações integradas e visando reforçar medidas de prevenção, segurança e bem-estar em favor da população nordestina, contra o novo coronavírus.;Coordenação;;Nordeste;PE;Recife 
Larissa Gabriely Oliveira Nascimento ;527;https://operacaocovid19.defesa.gov.br/noticias/noticia/1266;24/05/2020;FAB transporta Equipamentos de Proteção Individual para Macapá (AP);Uma aeronave C-105 Amazonas da Força Aérea Brasileira (FAB) realizou, nesta sexta-feira (22/05), Transporte Aéreo Logístico em apoio à Operação COVID-19. O avião, pertencente ao Primeiro Esquadrão do Décimo Quinto Grupo de Aviação (1°/15°GAV) – Esquadrão Onça, transportou 4,5 toneladas de Equipamentos de Proteção Individual (EPIs) de São Paulo (SP) para Macapá (AP). A missão interministerial foi coordenada pelo Comando de Operações Aeroespaciais (COMAE) junto ao Centro de Operações Conjuntas (COC) do Ministério da Defesa, em apoio ao Ministério da Saúde.;Apoio Logístico;;Norte;AP;Macapa
Larissa Gabriely Oliveira Nascimento ;528;https://operacaocovid19.defesa.gov.br/noticias/noticia/1267;25/05/2020;Higienização constante é essencial para combater a transmissão do novo coronavírus;"As desinfecções de locais públicos continuam por todo o País. A atividade é essencial no combate à transmissão do novo coronavírus. Neste sábado (23), o Comando Conjunto Rio Grande do Norte e Paraíba concluiu a desinfecção da Penitenciária Estadual de Alcaçuz, localizada no município de Nísia Floresta, na região metropolitana da capital potiguar.

";Comunicação;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;529;https://operacaocovid19.defesa.gov.br/noticias/noticia/1268;25/05/2020;Comando Conjunto RN-PB doa 1,6 tonelada de alimentos para famílias beneficiadas pelo Profesp em Natal-RN;O Comando Conjunto Rio Grande do Norte e Paraíba realizou, nos dias 12 e 14 de maio, a doação de kits de alimentação para famílias beneficiadas pelo Programa Forças no Esporte (Profesp), do núcleo da Base Naval de Natal.;Alimentação;;Nordeste;RN;Natal
Larissa Gabriely Oliveira Nascimento ;530;https://operacaocovid19.defesa.gov.br/noticias/noticia/1269;25/05/2020;Aeronaves C-105 da FAB transportam cilindros de oxigênio para Tabatinga (AM);Duas aeronaves C-105 Amazonas da Força Aérea Brasileira (FAB) realizaram, nesta sexta-feira (22) e sábado (23), Transporte Aéreo Logístico em apoio à Operação COVID-19. Os aviões, pertencentes ao Primeiro Esquadrão do Nono Grupo de Aviação (1º/9ºGAV) – Esquadrão Arara, transportaram 55 cilindros de oxigênio reabastecidos, de Manaus (AM) para Tabatinga (AM). A missão foi coordenada pelo Comando de Operações Aeroespaciais (COMAE) junto ao Centro de Operações Conjuntas (COC) do Ministério da Defesa, em apoio ao Ministério da Saúde.;Apoio Logístico;;Norte;AM;Tabatinga
Larissa Gabriely Oliveira Nascimento ;531;https://operacaocovid19.defesa.gov.br/noticias/noticia/1270;25/05/2020;BATALHÃO APOIA A ASSOCIAÇÃO DE JUÍZES DO RIO GRANDE DO SUL NA DISTRIBUIÇÃO DE ALIMENTOS;No dia 24 de maio (domingo), foi realizada pelo 9º Batalhão de Infantaria Motorizado (9º BIMtz), em parceria com a Associação de Juízes do Rio Grande do Sul (AJURIS), Seção Pelotas, mais uma atividade beneficente em prol de pessoas em situação de rua no município.;Alimentação;;Sul;RS;Pelotas
Larissa Gabriely Oliveira Nascimento ;532;https://operacaocovid19.defesa.gov.br/noticias/noticia/1271;25/05/2020;Capitania Fluvial de Brasília orienta sobre prevenção à Covid-19 no Lago Paranoá;Durante as Ações de Fiscalização do Tráfego Aquaviário, a Capitania Fluvial de Brasília tem aproveitado as inspeções navais que realiza, inclusive em fins de semana e feriados no Lago Paranoá, para reforçar as orientações existentes quanto à prevenção ao novo coronavírus.;Inspeções Sanitárias;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;533;https://operacaocovid19.defesa.gov.br/noticias/noticia/1272;25/05/2020;13 toneladas de insumos são doadas durante Ação Cívico-Social em Alcântara (MA);erminou neste domingo (24), a Ação Cívico-Social Quarentena Solidária, promovida pela Guarnição de Aeronáutica de Alcântara (GUARNAE-AK). Desde o dia 16/05, a atividade atendeu 670 famílias de sete Agrovilas situadas em Alcântara (MA), além de duas comunidades do entorno.;Apoio de Saúde;;Nordeste;MA;Alcântara
Larissa Gabriely Oliveira Nascimento ;534;https://operacaocovid19.defesa.gov.br/noticias/noticia/1273;25/05/2020;Unidades de policiamento passam por descontaminação, em Belém-PA;A Equipe de Resposta Nuclear, Biológica, Química e Radiológica (EqpRspNBQR) do 2°Batalhão de Operações Ribeirinhas realizou, nos dias 20 e 21 de maio, a descontaminação preventiva do Batalhão de Polícia de Guardas e do Batalhão de Polícia de Eventos, ambos da Polícia Militar do Estado do Pará (PMPA), com objetivo de combater a proliferação do novo coronavírus. Durante as ações, foram descontaminados alojamentos, refeitórios, banheiros, salas internas, além de áreas externas, viaturas e motocicletas operativas.;Higienização;;Norte;PA;Belém
Larissa Gabriely Oliveira Nascimento ;535;https://operacaocovid19.defesa.gov.br/noticias/noticia/1274;24/05/2020;Kits distribuídos em parceria com Cidadania garantem segurança alimentar para famílias de beneficiados pelo PROFESP;O Ministério da Defesa, no contexto da Operação Covid-19, deu início ao segundo mês de distribuição de kits de alimentação às famílias das crianças e jovens atendidos pelo Programa Forças no Esporte (PROFESP) e por sua extensão, o Projeto João do Pulo (PJP). A iniciativa é possível graças à parceria da Pasta com o Ministério da Cidadania, que disponibiliza recursos para serem empregados na alimentação dos beneficiários dos programas. A grande capilaridade das Forças Armadas torna possível e efetiva a distribuição em todo o País.;Alimentação;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;536;https://operacaocovid19.defesa.gov.br/noticias/noticia/1275;25/05/2020;Hospital Regional da Asa Norte, em Brasília-DF, recebe ações de capacitação e descontaminação;No dia 18 de maio, Militares do Comando Conjunto Planalto, formado pelas três Forças Armadas, realizaram a capacitação de funcionários e a descontaminação do Hospital Regional da Asa Norte, em Brasília-DF.;Higienização;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;537;https://operacaocovid19.defesa.gov.br/noticias/noticia/1276;24/05/2020;Capacitações ampliam linha de frente no combate à Covid-19;A atuação dos militares das Forças Armadas no enfrentamento à pandemia causada pelo novo Coronavírus, por meio da Operação COVID-19, também privilegia a multiplicação de conhecimentos. A principal delas é a desinfecção de locais públicos. A atividade que militares da Marinha, do Exército e da Aeronáutica realizam periodicamente em locais públicos também é ensinada para agentes civis.;Apoio de Saúde;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;538;https://operacaocovid19.defesa.gov.br/noticias/noticia/1277;24/05/2020;Comando Conjunto RN-PB inicia desinfecção da Penitenciária Estadual de Alcaçuz;O Comando Conjunto Rio Grande do Norte e Paraíba iniciou, no dia 20 de maio, a desinfecção da Penitenciária Estadual de Alcaçuz, maior unidade prisional do Rio Grande do Norte, localizada no município de Nísia Floresta-RN.;Higienização;;Nordeste;RN;Nísia Floresta
Larissa Gabriely Oliveira Nascimento ;539;https://operacaocovid19.defesa.gov.br/noticias/noticia/1278;25/05/2020;Conhecimento e prevenção auxiliam no combate ao novo coronavírus;"Para divulgar a importância de conhecer e prevenir casos do novo coronavírus, militares das Forças Armadas realizam, nesta segunda-feira (25), ações de conscientização para navegantes e ribeirinhos, nas comunidades próximas ao município de Oriximiná (PA). Também foram entregues informativos a passageiros e tripulantes no Canal de Santana, no Amapá, e nas localidades de Ribamar Fiquene e Ribeirãozinho, no Maranhão, durante o fim de semana. Entre as orientações, está a importância da utilização de máscaras na prevenção à doença.

";Comunicação;;Norte;PA;Oriximiná
Larissa Gabriely Oliveira Nascimento ;540;https://operacaocovid19.defesa.gov.br/noticias/noticia/1279;25/05/2020;População do Arquipélago do Marajó recebe apoio de militares no combate à Covid-19;Em apoio à saúde pública do Arquipélago do Marajó, no estado do Pará, o Ministério da Defesa, por meio do Comando Conjunto Norte (CCN), realizou diversas ações voltadas para o combate à pandemia do novo coranavírus.;Apoio Logístico;;Norte;PA;Marajó
Larissa Gabriely Oliveira Nascimento ;541;https://operacaocovid19.defesa.gov.br/noticias/noticia/1280;26/05/2020;"CIGS realiza segunda etapa de Ação Beneficente
";No dia 25 de maio de 2020, o Centro de Instrução de Guerra na Selva (CIGS) iniciou uma nova etapa da distribuição de cestas básicas aos integrantes do Projeto João do Pulo (PJP), extensão do Programa Forças no Esporte (PROFESP) do Ministério da Defesa.;Alimentação;;Norte;AM;Manaus
Larissa Gabriely Oliveira Nascimento ;542;https://operacaocovid19.defesa.gov.br/noticias/noticia/1281;26/05/2020;"Nova etapa da Campanha de alimentos
";No dia 19 de maio, o Centro de Preparação de Oficiais da Reserva de Porto Alegre (CPOR/PA) deu continuidade à “Campanha de Alimentos” realizando a entrega de 80 cestas básicas, aproximadamente 2.000 kg de alimentos, ao Instituto Filhas de Maria Imaculada (Madre Brígida Pastorino), tendo como responsáveis as Irmãs Adriana Simões Corrêa e Elzira Maria Souza, e está localizado na Vila Tronco de Porto Alegre.;Alimentação;;Sul;RS;Porto Alegre
Larissa Gabriely Oliveira Nascimento ;543;https://operacaocovid19.defesa.gov.br/noticias/noticia/1282;27/05/2020;Capitania dos Portos da Bahia doa 1,6 tonelada de alimentos para famílias da Ilha de Maré, em Salvador - BA;A Capitania dos Portos da Bahia (CPBA) realizou, no dia 26 de maio, a distribuição de kits de alimentação e máscaras de tecido para famílias que residem na Ilha de Maré, localizada na Baía de Todos-os-Santos, em Salvador-BA. Durante a ação, foram entregues cerca 1,6 tonelada de alimentos, o que corresponde a 160 kits, e 600 máscaras reutilizáveis.;Alimentação;;Nordeste;BA;Salvador 
Larissa Gabriely Oliveira Nascimento ;544;https://operacaocovid19.defesa.gov.br/noticias/noticia/1283;27/05/2020;Delegacia Fluvial de Presidente Epitácio promove ações de combate ao novo coronavírus;A Delegacia Fluvial de Presidente Epitácio intensificou as ações de inspeção naval nos municípios de sua área de jurisdição, no Oeste Paulista. Além da rotina de fiscalização do tráfego aquaviário, as ações também estão voltadas para a conscientização da comunidade náutica no combate ao novo coronavírus.;Inspeções Sanitárias;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;545;https://operacaocovid19.defesa.gov.br/noticias/noticia/1284;27/05/2020;Logística das Forças Armadas é usada para montagem de kits com mais de 1,5 milhão de itens de limpeza e higiene;Diversas ações estaduais e municipais, no enfrentamento ao novo coronavírus, contam com a capacidade logística das Forças Armadas. Um dos exemplos é a montagem de 300 mil kits de limpeza e higiene em Jundiaí, São Paulo. Cada kit recebe cinco itens: água sanitária, sabão, sabonete, detergente e álcool em gel. Ou seja, são 1,5 milhão de produtos a serem organizados.;Apoio Logístico;;Sudeste;SP;Jundiaí
Larissa Gabriely Oliveira Nascimento ;546;https://operacaocovid19.defesa.gov.br/noticias/noticia/1285;27/05/2020;Ações da Operação Verde Brasil 2 têm medidas de segurança contra a COVID-19;Em ação para reprimir delitos ambientais desde 11 de maio, militares envolvidos na Operação Verde Brasil 2 também adotam medidas para evitar a disseminação do novo coronavírus durante suas atividades. O Comando Conjunto Barão de Melgaço, que lidera as Organizações Militares do Mato Grosso, realizou na terça-feira (26) ações de desinfecções no Hospital Paulo Alemão e no Ginásio de Esportes do munícipio de Água Boa, e no Hospital Cristo Reis e na Escola Municipal Maria do Socorro Luz Reis Leite, em Ribeirão Cascalheira.;Higienização;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;547;https://operacaocovid19.defesa.gov.br/noticias/noticia/1286;27/05/2020;Militares transportam 10 mil máscaras destinadas a comunidades indígenas;Militares das Forças Armadas transportaram, para embarque no Aeroporto da Pampulha, localizado na capital mineira, 10 mil máscaras de proteção facial. A carga doada é destinada às comunidades indígenas de Rondonópolis, Mato Grosso. O apoio prestado pelas Forças Armadas no transporte do material atende à solicitação Ministério da Mulher, da Família e dos Direitos Humanos e faz parte das ações de enfrentamento ao novo coronavírus.;Indígena;-;Centro-Oeste;MT;Rondopolís
Larissa Gabriely Oliveira Nascimento ;548;https://operacaocovid19.defesa.gov.br/noticias/noticia/1287;27/05/2020;Força Conjunta Bandeirantes continua realizando Ajuda Humanitária;No dia 21 de maio, militares do 4º Batalhão de Infantaria Leve (Aeromóvel), organização militar integrante da Força Conjunta Bandeirantes, no contexto das ações humanitárias que tem realizado, iniciou o processamento e organização de donativos de empresas locais, sobretudo alimentos e materiais de higiene, que serão destinados ao apoio às famílias paulistas mais atingidas pela crise econômica provocada pela crise vigente, com a COVID-19.;Apoio Logístico;;Sudeste;SP;São Paulo
Larissa Gabriely Oliveira Nascimento ;549;https://operacaocovid19.defesa.gov.br/noticias/noticia/1288;28/05/2020;Parceria entre órgãos do governo e CNI recupera mais de mil respiradores;Exatos 1.016 respiradores foram consertados e devolvidos para instituições de saúde de diversos pontos do Brasil. Os aparelhos, que antes estavam encostados e sem uso, agora voltaram para a linha de frente no combate à Covid-19.;Indústria de Defesa;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;551;https://operacaocovid19.defesa.gov.br/noticias/noticia/1290;28/05/2020;FAB transporta máscaras de proteção facial para regiões nordeste e norte do país;Uma aeronave C-105 Amazonas da Força Aérea Brasileira (FAB) realizou, entre o domingo (24) e segunda-feira (25), Transporte Aéreo Logístico em apoio à Operação COVID-19. O avião, pertencente ao Primeiro Esquadrão do Décimo Quinto Grupo de Aviação (1°/15°GAV) – Esquadrão Onça, transportou 15 mil máscaras do tipo Face Shields de Canoas (RS) para Maceió (AL), Macapá (AP) e Boa Vista (RR). A missão interministerial foi coordenada pelo Comando de Operações Aeroespaciais (COMAE) junto ao Centro de Operações Conjuntas (COC) do Ministério da Defesa, em apoio ao Ministério da Saúde.;Indústria de Defesa;;Centro-Oeste;DF;Brasília
Larissa Gabriely Oliveira Nascimento ;552;https://operacaocovid19.defesa.gov.br/noticias/noticia/1291;29/05/2020;FAB transporta mais de 20 mil unidades de Equipamentos de Proteção Individual;O transporte de insumos para o combate ao novo Coronavírus se mantém entre as ações realizadas pela Força Aérea Brasileira (FAB). Diante deste esforço, nesta quinta-feira (28), ;Apoio Logístico;;Norte;PA;Belém
Larissa Gabriely Oliveira Nascimento ;553;https://operacaocovid19.defesa.gov.br/noticias/noticia/1292;29/05/2020;AVIAÇÃO DO EXÉRCITO APOIA PRODUÇÃO DE 90 MIL MÁSCARAS FACIAIS;ontribuindo para os esforços no combate à COVID-19, o Comando de Aviação do Exército (CAvEx) em parceria com empresários do município, trabalha desde o mês de abril na confecção de máscaras faciais modelo Face Shield. Os equipamentos estão sendo doados a hospitais e profissionais de saúde de todo o Brasil.;Indústria de Defesa;;Sudeste;SP;Taubaté
Larissa Gabriely Oliveira Nascimento ;554;https://operacaocovid19.defesa.gov.br/noticias/noticia/1293;29/05/2020;Marinha realiza descontaminação em prédios de órgãos públicos no Pará;A Marinha do Brasil realizou, nos dias 25, 26 e 27 de maio, a descontaminação de prédios de órgãos públicos, em Belém-PA, em ações de combate ao novo coronavírus no estado. A Equipe de Resposta Nuclear, Biológica, Química e Radiológica (EqpRspNBQR) do Comando do 4º Distrito Naval esteve no Batalhão de Polícia Rodoviária (BPRV) de Marituba-PA, na Superintendência do Patrimônio da União no Pará, e na Superintendência Regional do Trabalho e Emprego no Pará, respectivamente.;Higienização;;Norte;PA;Belém
Leonardo Sales Guimarães ;555;https://operacaocovid19.defesa.gov.br/noticias/noticia/1294;29/05/2020;Capitania dos Portos do Rio Grande do Norte realiza ações de inspeção Naval e conscientização sobre o novo coronavírus;De 18 a 22 de maio, a Capitania dos Portos do Rio Grande do Norte (CPRN) intensificou as ações de inspeção naval nos açudes Gargalheiras, Itans, Pataxó, Boqueirão e Barragem Armando Ribeiro Gonçalves, importantes reservatórios do interior do Estado.;Apoio de Saúde;;Nordeste;RN;Acari e Assu
Leonardo Sales Guimarães ;556;https://operacaocovid19.defesa.gov.br/noticias/noticia/1295;29/05/2020;Batalhão dos Paraibanos contribui semanalmente com Hemocentro de João Pessoa/PB;João Pessoa (PB) – No contexto da Operação COVID-19, o 15º Batalhão de Infantaria Motorizado (15º BI Mtz) realizou, no dia 28 de maio, em cumprimento ao Plano Operacional do Comando Conjunto Rio Grande do Norte e Paraíba (Cmdo Cj RN/PB), a atividade de doação de sangue no Hemocentro de João Pessoa, com o objetivo manter o estoque mínimo de sangue, bem como o menor impacto possível à sociedade local, neste momento de combate e prevenção à COVID-19, assim como, estimulando o ato solidário de doar sangue.;Apoio de Saúde;;Nordeste;PB;João Pessoa
Leonardo Sales Guimarães ;557;https://operacaocovid19.defesa.gov.br/noticias/noticia/1296;29/05/2020;Marinha do Brasil capacita agentes públicos para descontaminação do Complexo Penitenciário de Salvador;No dia 26 de maio, a Equipe de Defesa Nuclear, Biológica, Química e Radiológica (DefNBQR) do Grupamento de Fuzileiros Navais de Salvador (GptFNSa), subordinado ao Comando do 2º Distrito Naval (Com2ºDN), conduziu a capacitação de 20 agentes da Secretaria de Administração Penitenciária e Ressocialização do Estado da Bahia (SEAP). O objetivo foi permitir que funcionários da instituição realizem a descontaminação das unidades que compõem o Complexo Penitenciário de Salvador, bem como estejam em condições de multiplicar os conhecimentos adquiridos, formando pessoal habilitado para a condução da atividade.;Coordenação;;Nordeste;BA;Salvador 
Leonardo Sales Guimarães ;558;https://operacaocovid19.defesa.gov.br/noticias/noticia/1297;01/06/2020;Batalhão apoia transporte e distribuição de cestas básicas em Blumenau/SC;Blumenau (SC) – O 23º Batalhão de Infantaria (23º BI) realizou a coleta, transporte e distribuição de cestas básicas para famílias carentes dos alunos da Escola Básica Municipal Francisco Lanser, vulneráveis ao impacto social causado pela COVID-19.;Alimentação;;Sul;SC;Blumenau 
Leonardo Sales Guimarães ;559;https://operacaocovid19.defesa.gov.br/noticias/noticia/1298;01/06/2020;Comando do 7º Distrito capacita agentes da Polícia Legislativa para descontaminação;Entre 19 e 22 de maio, Militares do Comando do 7º Distrito Naval que integram o Comando Conjunto Planalto, formado pelas Forças Armadas, capacitaram agentes da Polícia Legislativa para realizar procedimentos de descontaminação;Coordenação;;Centro-Oeste;DF;
Leonardo Sales Guimarães ;560;https://operacaocovid19.defesa.gov.br/noticias/noticia/1299;01/06/2020;Grupo realiza a desinfecção não especializada em áreas públicas;Marabá (PA) – No dia 27 de maio, o 1° Grupo de Artilharia de Campanha de Selva (1º GAC Sl), prosseguiu na atividades de desinfecção. Desta vez, a atividade foi realizada na Praça da Criança e na área externa do Hospital Municipal de Marabá, no bairro Nova Marabá, locais públicos de circulação constante de pessoas, onde existe uma academia ao ar livre e brinquedos infantis. A ação tem por objetivo prevenir e diminuir os riscos de propagação do coronavírus.;Higienização;;Norte;PA;Marabá
Leonardo Sales Guimarães ;561;https://operacaocovid19.defesa.gov.br/noticias/noticia/1300;01/06/2020;Marinha realiza ações de combate à Covid-19 durante inspeção naval, em Piripiri-PI;A Capitania dos Portos do Piauí (CPPI) realizou, em maio, atividades de inspeção naval e ações de conscientização de combate ao novo coronavírus no Açude Caldeirão, na cidade de Piripiri-PI. Na ocasião, a CPPI também prestou apoio logístico de embarcação para a equipe da Agência Nacional de Vigilância Sanitária e da Polícia Militar.;Apoio Logístico;;Nordeste;PI;Piripiri
Leonardo Sales Guimarães ;563;https://operacaocovid19.defesa.gov.br/noticias/noticia/1302;01/06/2020;Estação Naval do Rio Grande distribui a segunda etapa de kits de alimentação aos alunos do Programa Forças no Esporte;A Estação Naval do Rio Grande (ENRG) realizou, no dia 19 de maio, a segunda entrega de kits de alimentação a beneficiados do Programa Forças no Esporte (Profesp), de escolas municipais e estaduais de Rio Grande-RS.;Alimentação;;Sul;RS;Rio Grande 
Leonardo Sales Guimarães ;564;https://operacaocovid19.defesa.gov.br/noticias/noticia/1303;01/06/2020;22° GAC AP auxilia no controle de caminhoneiros na ponte internacional;Uruguaiana (RS) – A cidade da fronteira oeste do Rio Grande do Sul, ganhou nessa semana um importante reforço no combate à Covid-19. A parceria entre a Prefeitura Municipal, o Exército Brasileiro, através do 22º Grupo de Artilharia de Campanha Autopropulsado (22º GAC AP), a Associação Brasileira de Transportadores Internacionais e o Sindicato dos Despachantes Aduaneiros do Rio Grande do Sul, desde segunda-feira, 25 de maio, realiza o processo de sanitização de todos os veículos de carga que ingressam ao Brasil, através da ponte internacional. Além da higienização dos caminhões, os motoristas passam pela aferição de temperatura corporal, através do trabalho desenvolvido por enfermeiros e técnicos em enfermagem disponibilizados pela Secretaria Municipal de Saúde.;Higienização;;Sul;RS;Uruguaiana
Leonardo Sales Guimarães ;661;https://operacaocovid19.defesa.gov.br/noticias/noticia/1400;13/06/2020;Capitania Fluvial de Juazeiro conscientiza ribeirinhos sobre o novo coronavírus durante ações de fiscalização;"Em uma iniciativa do Comando Conjunto Bahia, no dia 4 de junho, a Capitania Fluvial de Juazeiro realizou ações de fiscalização do tráfego aquaviário nos polos ""Remanso"" e ""Juazeiro"", inspecionando 15 embarcações. Na oportunidade, foram promovidas ações de prevenção e conscientização de combate à proliferação do novo coronavírus com a entrega de panfletos informativos. O objetivo é alertar as comunidades ribeirinhas sobre os cuidados que devem ser tomados para evitar o avanço da pandemia nas localidades.";Inspeções Sanitárias;;Nordeste;BA;Juazeiro
Leonardo Sales Guimarães ;662;https://operacaocovid19.defesa.gov.br/noticias/noticia/1401;14/06/2020;Descontaminação das instalações do Ginásio Poliesportivo de Corumbá/MS;Corumbá (MS) – No dia 10 de junho, o Comando Conjunto Oeste (C Cj Oeste), por meio da Força Naval Componente e da Força Terrestre Componente Pantanal, empregou 22 militares da Marinha do Brasil e do Exército Brasileiro para realizar ações de descontaminação preventiva do Ginásio Poliesportivo Lucílio de Medeiros, a fim de combater a proliferação do novo coronavírus, haja vista que o local foi utilizado nos dias 8 e 9 de junho, pela Caixa Econômica Federal para atender os beneficiários do Auxílio Emergencial.;Higienização;;Centro-Oeste;MS;Corumbá 
Leonardo Sales Guimarães ;663;https://operacaocovid19.defesa.gov.br/noticias/noticia/1402;13/06/2020;Em gesto de solidariedade, batalhão realiza campanha arrecadação voluntária de agasalhos e alimentos;Caçapava (SP) – No dia 9 de junho, o 6º Batalhão de Infantaria Leve (6º BIL), Regimento Ipiranga, realizou a entrega de alimentos não perecíveis, cobertores, roupas e agasalhos a duas Instituições do município. O material foi arrecadado na Campanha Solidária realizada pelos militares do batalhão.;Alimentação;;Sudeste;SP;Caçapava
Leonardo Sales Guimarães ;664;https://operacaocovid19.defesa.gov.br/noticias/noticia/1403;13/06/2020;Marinha do Brasil realiza ação de descontaminação no Porto de Salvador;Em uma iniciativa do Comando Conjunto Bahia, no dia 8 de junho, militares da Equipe de Resposta Defesa Nuclear, Biológica, Química e Radiológica do Grupamento de Fuzileiros Navais de Salvador, subordinado ao Comando do 2º Distrito Naval, realizaram a descontaminação no Porto de Salvador, que é administrado pela Companhia das Docas do Estado da Bahia (CODEBA).;Higienização;;Nordeste;BA;Salvador
