Status,Data,Código do Item,CNPJ,Razão Social,Descrição do Item,Unidade de Fornecimento,Quantidade,Valor Unitário,Valor Total do Item
Encerrado,20 de mai. de 2020,7657200600028202000003,13545241000168,SINTESE BIOTECNOLOGIA LTDA.,CONJUNTO PARA ANÁLISE,TESTE,1,1248,1248
Encerrado,20 de mai. de 2020,7827000600018202000003,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,VESTUÁRIO HOSPITALAR,CONJUNTO,20,52,1040
Encerrado,20 de mai. de 2020,7657200600028202000002,13545241000168,SINTESE BIOTECNOLOGIA LTDA.,CONJUNTO PARA ANÁLISE,TESTE,1,998,998
Encerrado,19 de mai. de 2020,7813320600028202000001,61573796000166,ALLIANZ SEGUROS S/A,PAGAMENTO COBERTURAS SEGURO VEÍCULO,UNIDADE,3,1063.9,3191.7
Encerrado,19 de mai. de 2020,7813320600028202000002,61573796000166,ALLIANZ SEGUROS S/A,PAGAMENTO COBERTURAS SEGURO VEÍCULO,UNIDADE,1,1112.42,1112.42
Encerrado,18 de mai. de 2020,7888200600012202000001,30442953000170,AILTON CARLOS DA SILVA EIRELI,"INSTALAÇÃO , MONTAGEM , MANUTENÇÃO - EQUIPAMENTOS ELÉTRICOS",UNIDADE,1,8950,8950
Encerrado,18 de mai. de 2020,7813320600026202000001,61198164000160,PORTO SEGURO COMPANHIA DE SEGUROS GERAIS,PAGAMENTO COBERTURAS SEGURO VEÍCULO,UNIDADE,1,2171.78,2171.78
Encerrado,15 de mai. de 2020,7657410600009202000001,253610000105,LEMAQ INDUSTRIA DE MAQUINAS E EQUIPAMENTOS LTDA,GRANULADOR INDÚSTRIA FARMACÊUTICA,UNIDADE,1,72300,72300
Encerrado,15 de mai. de 2020,7657410600006202000001,5009363000101,ETIL RIO INDUSTRIA E COMERCIO LTDA,ÁLCOOL ETÍLICO,LITRO,11000,5.42,59620
Encerrado,15 de mai. de 2020,7955000600083202000001,35841699000105,LINUS GESTAO DE SERVICOS EIRELI,DESINFETANTE,LITRO,24,461.75,11082
Encerrado,15 de mai. de 2020,7813320600024202000001,8395467000190,L & A CARVALHO COMERCIO DE INFORMATICA E PAPELARIA LTDA,"ASPIRADOR PÓ,LÍQUIDO",UNIDADE,1,1990,1990
Encerrado,15 de mai. de 2020,7813320600024202000002,8395467000190,L & A CARVALHO COMERCIO DE INFORMATICA E PAPELARIA LTDA,LAVADORA ALTA PRESSÃO,UNIDADE,1,1980,1980
Encerrado,15 de mai. de 2020,7955000600079202000001,5268903000171,BELA E CHIC INDUSTRIA E COMERCIO DE COSMETICOS ESPECIAIS LTDA,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES,GALÃO,20,85,1700
Encerrado,15 de mai. de 2020,7955000600082202000001,16938521000124,M M DISTRIBUIDORA DE ALIMENTOS E PRESTACOES DE SERVICOS LTDA,TOALHA DE PAPEL,PACOTE,120,5.84,700.8
Encerrado,15 de mai. de 2020,7955000600080202000001,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,PANO LIMPEZA,UNIDADE,205,1.52,311.6
Encerrado,15 de mai. de 2020,7955000600081202000001,32301987000170,SANCHES PONTE COMERCIO E SERVICOS DE PRODUTOS DE LIMPEZA LTDA,SACO PLÁSTICO LIXO,UNIDADE,20,13.77,275.4
Encerrado,15 de mai. de 2020,7955000600080202000002,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,VASSOURA,UNIDADE,20,9.04,180.8
Encerrado,15 de mai. de 2020,7955000600080202000003,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,DETERGENTE SANEANTE,UNIDADE,101,1.04,105.04
Encerrado,14 de mai. de 2020,7813320600023202000001,21775627000194,SUZANE F DE SOUZA - CASTRO,AERONAVES TELEGUIADAS,UNIDADE,1,12395.11,12395.11
Encerrado,14 de mai. de 2020,7813320600022202000005,10400701000171,SCG 2008 INFORMATICA LTDA,PROJETOR MULTIMÍDIA,UNIDADE,1,3990,3990
Encerrado,14 de mai. de 2020,7813320600022202000001,10400701000171,SCG 2008 INFORMATICA LTDA,ESTABILIZADOR TENSÃO,UNIDADE,5,469,2345
Encerrado,14 de mai. de 2020,7813320600022202000002,10400701000171,SCG 2008 INFORMATICA LTDA,MICROFONE,UNIDADE,2,798,1596
Encerrado,14 de mai. de 2020,7813320600022202000006,10400701000171,SCG 2008 INFORMATICA LTDA,TABLET,UNIDADE,1,1070,1070
Encerrado,14 de mai. de 2020,7813320600022202000003,10400701000171,SCG 2008 INFORMATICA LTDA,CÂMERA VÍDEO,UNIDADE,1,860,860
Encerrado,14 de mai. de 2020,7813320600022202000004,10400701000171,SCG 2008 INFORMATICA LTDA,SINCRONIZADOR DE SLIDE,UNIDADE,2,199,398
Encerrado,14 de mai. de 2020,7813320600022202000007,10400701000171,SCG 2008 INFORMATICA LTDA,ESTABILIZADOR TENSÃO,UNIDADE,1,103.93,103.93
Encerrado,13 de mai. de 2020,7657410600005202000001,4755378000156,BRUKER DO BRASIL COMERCIO E REPRESENTACAO DE PRODUTOS CIENTIFICOS LTDA.,EQUIPAMENTO LABORATÓRIO,UNIDADE,1,457800,457800
Encerrado,13 de mai. de 2020,7890000600002202000002,8921482000124,FBF COMERCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA,VESTUÁRIO PROTEÇÃO,UNIDADE,100,96.5,9650
Encerrado,13 de mai. de 2020,7813320600020202000001,34029967000541,BESOURO VEICULOS LTDA,REVISÃO VEÍCULO - QUILOMETRAGEM,UNIDADE,4,974.5,3898
Encerrado,13 de mai. de 2020,7813320600021202000001,61573796000166,ALLIANZ SEGUROS S/A,PAGAMENTO COBERTURAS SEGURO VEÍCULO,UNIDADE,2,1112.42,2224.84
Encerrado,13 de mai. de 2020,7890000600002202000001,8921482000124,FBF COMERCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA,LUVA PROTEÇÃO,UNIDADE,100,7.5,750
Encerrado,13 de mai. de 2020,7890000600002202000005,8921482000124,FBF COMERCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA,BARRACA ACAMPAMENTO,UNIDADE,6,102.51,615.06
Encerrado,13 de mai. de 2020,7890000600002202000003,8921482000124,FBF COMERCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA,BOTA SEGURANÇA,PAR,16,37.56,600.96
Encerrado,13 de mai. de 2020,7890000600002202000004,8921482000124,FBF COMERCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA,FITA ADESIVA,ROLO,20,18.4,368
Encerrado,12 de mai. de 2020,7490000600917202000001,10864910000176,"ADD VALUE PARTICIPACOES, COMERCIO E SERVICOS DE INFORMATICA LTDA.",CESSÃO TEMPORÁRIA DE DIREITOS SOBRE PROGRAMAS DE COMPUTADOR LOCAÇÃO DE SOFTWARE,UNIDADE,1000,416,416000
Encerrado,12 de mai. de 2020,7657410600003202000001,40423881000178,ESSENCIAS NITEROI COMERCIO E DIST DE ESSENCIAS LTDA,ÁLCOOL ETÍLICO,LITRO,6000,9.5,57000
Encerrado,12 de mai. de 2020,7490000600917202000003,10864910000176,"ADD VALUE PARTICIPACOES, COMERCIO E SERVICOS DE INFORMATICA LTDA.",OUTROS SERVIÇOS PARA A INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC),UND SERVIÇO TÉCNICO,2,5980,11960
Encerrado,12 de mai. de 2020,7838000610934202000001,5103620000331,NETSCAN DIGITAL LTDA,SCANNER,UNIDADE,1,7510,7510
Encerrado,11 de mai. de 2020,7710000600024202000001,25329167000121,CR ENERGIA E INFORMATICA EIRELI,ESTABILIZADOR TENSÃO,UNIDADE,12,2850,34200
Encerrado,11 de mai. de 2020,7836020600003202000001,9617964000158,DIFERENCIAL COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EIRELI,CESTA BÁSICA - GÊNEROS ALIMENTÍCIOS,UNIDADE,286,50.61,14474.46
Encerrado,11 de mai. de 2020,7915000600036202000001,32324669000125,BRAGAL COMERCIAL E SERVICOS LTDA,MACACÃO,UNIDADE,35,58,2030
Encerrado,8 de mai. de 2020,7955000600065202000001,9182725000112,ATIVA MEDICO CIRURGICA EIRELI,MÁSCARA MULTIUSO,UNIDADE,2900,24.8,71920
Encerrado,8 de mai. de 2020,7888200600014202000005,11093941000133,KODUHALL COMERCIO LTDA,MACACÃO,UNIDADE,193,70,13510
Encerrado,8 de mai. de 2020,7888200600016202000001,23583048000175,VISAO ARTIGOS MILITARES LTDA,BARRACA ACAMPAMENTO,UNIDADE,87,125,10875
Encerrado,8 de mai. de 2020,7888200600015202000005,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,SACO PLÁSTICO LIXO,UNIDADE,8000,1.2,9600
Encerrado,8 de mai. de 2020,7888200600015202000010,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,LIXEIRA,UNIDADE,29,175,5075
Encerrado,8 de mai. de 2020,7955000600064202000001,30722690000153,"GEV COMERCIO, SERVICOS, DISTRIBUICAO, MANUTENCAO E LOCACAO DE MATERIAL HOSPITALA",MÁSCARA MULTIUSO,PACOTE,20,180,3600
Encerrado,8 de mai. de 2020,7888200600015202000008,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,ESPONJA LIMPEZA,UNIDADE,2499,1.17,2923.83
Encerrado,8 de mai. de 2020,7888200600015202000006,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,AMACIANTE DE ROUPA,BOMBONA,80,36.36,2908.8
Encerrado,8 de mai. de 2020,7888200600015202000007,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,SABONETE,FRASCO,80,27.71,2216.8
Encerrado,8 de mai. de 2020,7888200600010202000001,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,SACO PLÁSTICO LIXO,PACOTE,1000,2.1,2100
Encerrado,8 de mai. de 2020,7888200600015202000002,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,"SUPORTE FIBRA , PANO",UNIDADE,501,4.04,2024.04
Encerrado,8 de mai. de 2020,7888200600014202000004,11093941000133,KODUHALL COMERCIO LTDA,MÁSCARA DESCARTÁVEL USO GERAL,UNIDADE,443,3.5,1550.5
Encerrado,8 de mai. de 2020,7888200600015202000009,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,LENÇO UMEDECIDO,UNIDADE,115,10,1150
Encerrado,8 de mai. de 2020,7888200600010202000008,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,SABONETE LÍQUIDO,GALÃO,50,22,1100
Encerrado,8 de mai. de 2020,7915000600037202000001,14078795000165,ALTATEC COMERCIO DE GASES LTDA,GÁS COMPRIMIDO,METRO CÚBICO,90,12,1080
Encerrado,8 de mai. de 2020,7888200600010202000003,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,BALDE,UNIDADE,4,250,1000
Encerrado,8 de mai. de 2020,7888200600010202000006,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES,FRASCO,100,8.9,890
Encerrado,8 de mai. de 2020,7888200600010202000014,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,PANO LIMPEZA,UNIDADE,500,1.6,800
Encerrado,8 de mai. de 2020,7888200600014202000003,11093941000133,KODUHALL COMERCIO LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,19,40,760
Encerrado,8 de mai. de 2020,7955000600064202000002,30722690000153,"GEV COMERCIO, SERVICOS, DISTRIBUICAO, MANUTENCAO E LOCACAO DE MATERIAL HOSPITALA",TOUCA,PACOTE,20,31,620
Encerrado,8 de mai. de 2020,7888200600015202000001,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,ÁGUA SANITÁRIA,FRASCO,205,2.8,574
Encerrado,8 de mai. de 2020,7888200600010202000015,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,VASSOURA,UNIDADE,60,9,540
Encerrado,8 de mai. de 2020,7888200600010202000009,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,ÁLCOOL ETÍLICO,FRASCO,50,8.9,445
Encerrado,8 de mai. de 2020,7888200600010202000011,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,ÁGUA SANITÁRIA,FRASCO,200,1.9,380
Encerrado,8 de mai. de 2020,7888200600010202000013,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,DESINFETANTE,UNIDADE,200,1.65,330
Encerrado,8 de mai. de 2020,7888200600014202000001,11093941000133,KODUHALL COMERCIO LTDA,BOTA SEGURANÇA,PAR,10,32,320
Encerrado,8 de mai. de 2020,7888200600010202000005,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,LUVA BORRACHA,PAR,100,3,300
Encerrado,8 de mai. de 2020,7888200600010202000012,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,DETERGENTE,EMBALAGEM,200,1.5,300
Encerrado,8 de mai. de 2020,7888200600015202000003,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,VASSOURA,UNIDADE,30,9.4,282
Encerrado,8 de mai. de 2020,7888200600015202000004,26957881000127,J7 COMERCIO DE MATERIAL DE LIMPEZA E ESCRITORIO LTDA,RODO,UNIDADE,30,8.17,245.1
Encerrado,8 de mai. de 2020,7888200600010202000002,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,ESFREGÃO,UNIDADE,4,50,200
Encerrado,8 de mai. de 2020,7888200600014202000002,11093941000133,KODUHALL COMERCIO LTDA,LUVA BORRACHA,PAR,20,9.9,198
Encerrado,8 de mai. de 2020,7888200600010202000004,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,PÁ COLETORA LIXO,UNIDADE,30,4.5,135
Encerrado,8 de mai. de 2020,7888200600010202000007,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,SABÃO PÓ,CAIXA,50,1.9,95
Encerrado,8 de mai. de 2020,7888200600010202000010,4003942000184,R DA S AGUIAR COMERCIO DE MATERIAL DE LIMPEZA EIRELI,DESODORIZADOR SANITÁRIO,UNIDADE,58,1,58
Encerrado,7 de mai. de 2020,7888200600009202000001,11970204000171,VINIMAX - COMERCIO DE ARTEFATOS DE PLASTICOS LTDA,BARRACA ACAMPAMENTO,UNIDADE,10,15716.38,157163.8
Encerrado,7 de mai. de 2020,7951800600007202000001,33252777000100,CLIMAK INDUSTRIA E COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA,MÁSCARA CIRÚRGICA,UNIDADE,300,180,54000
Encerrado,7 de mai. de 2020,7951800600007202000006,30722690000153,"GEV COMERCIO, SERVICOS, DISTRIBUICAO, MANUTENCAO E LOCACAO DE MATERIAL HOSPITALA",REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,UNIDADE,400,135,54000
Encerrado,7 de mai. de 2020,7888200600008202000001,1708499000159,DECARES COMERCIO LTDA,ÁLCOOL ETÍLICO,FRASCO,3000,15,45000
Encerrado,7 de mai. de 2020,7955000600063202000003,10679936000144,B & A COMERCIO DE EPI LTDA,VESTUÁRIO PROTEÇÃO,UNIDADE,700,39,27300
Encerrado,7 de mai. de 2020,7951800600007202000003,26408191000119,GRATTANO DISTRIBUIDORA DE ARTIGOS INDUSTRIAIS LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,400,32.9,13160
Encerrado,7 de mai. de 2020,7951800600007202000004,26408191000119,GRATTANO DISTRIBUIDORA DE ARTIGOS INDUSTRIAIS LTDA,MACACÃO,UNIDADE,200,49.3,9860
Encerrado,7 de mai. de 2020,7888200600011202000001,30442953000170,AILTON CARLOS DA SILVA EIRELI,"INSTALAÇÃO , MANUTENÇÃO - SISTEMA AR COMPRIMIDO",UNIDADE,1,8950,8950
Encerrado,7 de mai. de 2020,7955000600062202000001,10679936000144,B & A COMERCIO DE EPI LTDA,LUVA DE PROTEÇÃO,CAIXA,240,27.9,6696
Encerrado,7 de mai. de 2020,7951800600007202000002,26408191000119,GRATTANO DISTRIBUIDORA DE ARTIGOS INDUSTRIAIS LTDA,MÁSCARA MULTIUSO,UNIDADE,400,14.7,5880
Encerrado,7 de mai. de 2020,7951800600007202000010,30722690000153,"GEV COMERCIO, SERVICOS, DISTRIBUICAO, MANUTENCAO E LOCACAO DE MATERIAL HOSPITALA",CAPACHO,UNIDADE,40,85,3400
Encerrado,7 de mai. de 2020,7951800600007202000005,33252777000100,CLIMAK INDUSTRIA E COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA,AVENTAL,UNIDADE,400,8,3200
Encerrado,7 de mai. de 2020,7955000600063202000002,10679936000144,B & A COMERCIO DE EPI LTDA,LUVA SEGURANÇA,UNIDADE,40,59,2360
Encerrado,7 de mai. de 2020,7951800600007202000014,30722690000153,"GEV COMERCIO, SERVICOS, DISTRIBUICAO, MANUTENCAO E LOCACAO DE MATERIAL HOSPITALA",PROTETOR FACIAL,UNIDADE,40,45,1800
Encerrado,7 de mai. de 2020,7955000600063202000004,10679936000144,B & A COMERCIO DE EPI LTDA,ÓCULOS PROTEÇÃO,UNIDADE,200,7.9,1580
Encerrado,7 de mai. de 2020,7951800600007202000009,30722690000153,"GEV COMERCIO, SERVICOS, DISTRIBUICAO, MANUTENCAO E LOCACAO DE MATERIAL HOSPITALA",COLETOR MATERIAL PÉRFURO-CORTANTE,UNIDADE,200,6.9,1380
Encerrado,7 de mai. de 2020,7955000600063202000001,10679936000144,B & A COMERCIO DE EPI LTDA,BOTA SEGURANÇA,PAR,30,36,1080
Encerrado,7 de mai. de 2020,7951800600007202000008,30722690000153,"GEV COMERCIO, SERVICOS, DISTRIBUICAO, MANUTENCAO E LOCACAO DE MATERIAL HOSPITALA",DISPENSER HIGIENIZADOR,UNIDADE,20,45,900
Encerrado,7 de mai. de 2020,7951800600007202000011,33252777000100,CLIMAK INDUSTRIA E COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA,GORRO HOSPITALAR,UNIDADE,400,1,400
Encerrado,7 de mai. de 2020,7951800600007202000007,30722690000153,"GEV COMERCIO, SERVICOS, DISTRIBUICAO, MANUTENCAO E LOCACAO DE MATERIAL HOSPITALA",LANCETA,UNIDADE,400,0.78,312
Encerrado,7 de mai. de 2020,7951800600007202000016,30722690000153,"GEV COMERCIO, SERVICOS, DISTRIBUICAO, MANUTENCAO E LOCACAO DE MATERIAL HOSPITALA",BORRIFADOR,UNIDADE,30,9.2,276
Encerrado,7 de mai. de 2020,7951800600007202000015,30722690000153,"GEV COMERCIO, SERVICOS, DISTRIBUICAO, MANUTENCAO E LOCACAO DE MATERIAL HOSPITALA",SERINGA,UNIDADE,1000,0.25,253.64
Encerrado,7 de mai. de 2020,7951800600007202000012,26408191000119,GRATTANO DISTRIBUIDORA DE ARTIGOS INDUSTRIAIS LTDA,LUVA CIRÚRGICA,PAR,200,1.08,216
Encerrado,7 de mai. de 2020,7951800600007202000013,26408191000119,GRATTANO DISTRIBUIDORA DE ARTIGOS INDUSTRIAIS LTDA,LUVA CIRÚRGICA,PAR,200,1.08,216
Encerrado,5 de mai. de 2020,7827000600015202000001,4245765000142,CR COMERCIO DE MOVEIS LTDA,"INSTALAÇÃO , MANUTENÇÃO ELÉTRICA - PREDIAL, INDUSTRIAL",UNIDADE,1,34900,34900
Encerrado,5 de mai. de 2020,7827000600014202000003,2535707000128,DRAGER INDUSTRIA E COMERCIO LTDA.,"PEÇA , COMPONENTE EQUIPAMENTO HOSPITALAR",UNIDADE,2,10125.11,20250.22
Encerrado,5 de mai. de 2020,7838000600002202000001,16598015000133,VISAO GLOBAL TECNOLOGIA LTDA,EQUIPAMENTO VIDEOCONFERÊNCIA,UNIDADE,1,17300,17300
Encerrado,5 de mai. de 2020,7827000600013202000001,24613720000190,E DE JESUS SOUZA DE CATU,"INSTALAÇÃO , MANUTENÇÃO - SISTEMA AR COMPRIMIDO",UNIDADE,1,14435,14435
Encerrado,5 de mai. de 2020,7827000600014202000002,2535707000128,DRAGER INDUSTRIA E COMERCIO LTDA.,"PEÇA , COMPONENTE EQUIPAMENTO HOSPITALAR",UNIDADE,1,10112.69,10112.69
Encerrado,5 de mai. de 2020,7827000600011202000001,910147000119,EUCAPLAC DIVISORIAS COMERCIO E SERVICOS LTDA,BIOMBO HOSPITALAR,UNIDADE,1,5470.26,5470.26
Encerrado,5 de mai. de 2020,7827000600014202000001,2535707000128,DRAGER INDUSTRIA E COMERCIO LTDA.,"PEÇA , COMPONENTE EQUIPAMENTO HOSPITALAR",UNIDADE,2,1272.35,2544.7
Encerrado,30 de abr. de 2020,7955000600055202000001,93785822000106,SAN MARINO ONIBUS LTDA,MICROÔNIBUS,UNIDADE,1,620000,620000
Encerrado,30 de abr. de 2020,7955000600057202000001,93785822000106,SAN MARINO ONIBUS LTDA,MICROÔNIBUS,UNIDADE,1,620000,620000
Encerrado,30 de abr. de 2020,7955000600056202000001,93785822000106,SAN MARINO ONIBUS LTDA,MICROÔNIBUS,UNIDADE,1,160000,160000
Encerrado,30 de abr. de 2020,7955000600058202000001,93785822000106,SAN MARINO ONIBUS LTDA,MICROÔNIBUS,UNIDADE,1,160000,160000
Encerrado,30 de abr. de 2020,7955000600059202000001,93785822000106,SAN MARINO ONIBUS LTDA,MICROÔNIBUS,UNIDADE,1,160000,160000
Encerrado,30 de abr. de 2020,7955000600060202000001,93785822000106,SAN MARINO ONIBUS LTDA,MICROÔNIBUS,UNIDADE,1,160000,160000
Encerrado,30 de abr. de 2020,7955000600054202000001,30722690000153,"GEV COMERCIO, SERVICOS, DISTRIBUICAO, MANUTENCAO E LOCACAO DE MATERIAL HOSPITALA",MÁSCARA MULTIUSO,PACOTE,270,180,48600
Encerrado,30 de abr. de 2020,7955000600051202000002,10679936000144,B & A COMERCIO DE EPI LTDA,ÓCULOS PROTEÇÃO,UNIDADE,400,49,19600
Encerrado,30 de abr. de 2020,7955000600050202000005,10679936000144,B & A COMERCIO DE EPI LTDA,MACACÃO,UNIDADE,300,39,11700
Encerrado,30 de abr. de 2020,7955000600053202000001,9182725000112,ATIVA MEDICO CIRURGICA EIRELI,MÁSCARA MULTIUSO,UNIDADE,318,24.8,7886.4
Encerrado,30 de abr. de 2020,7955000600051202000004,10679936000144,B & A COMERCIO DE EPI LTDA,LUVA SEGURANÇA,UNIDADE,150,27.9,4185
Encerrado,30 de abr. de 2020,7955000600051202000003,10679936000144,B & A COMERCIO DE EPI LTDA,LUVA SEGURANÇA,UNIDADE,150,27.9,4185
Encerrado,30 de abr. de 2020,7955000600051202000001,10679936000144,B & A COMERCIO DE EPI LTDA,MACACÃO,UNIDADE,100,39,3900
Encerrado,30 de abr. de 2020,7955000600052202000001,9182725000112,ATIVA MEDICO CIRURGICA EIRELI,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES,FRASCO,191,17,3247
Encerrado,30 de abr. de 2020,7955000600050202000003,10679936000144,B & A COMERCIO DE EPI LTDA,LUVA SEGURANÇA,UNIDADE,116,27.9,3236.4
Encerrado,30 de abr. de 2020,7955000600050202000004,10679936000144,B & A COMERCIO DE EPI LTDA,AVENTAL,UNIDADE,180,12.9,2322
Encerrado,30 de abr. de 2020,7955000600050202000002,10679936000144,B & A COMERCIO DE EPI LTDA,BOTA SEGURANÇA,UNIDADE,60,36,2160
Encerrado,30 de abr. de 2020,7955000600050202000001,10679936000144,B & A COMERCIO DE EPI LTDA,LUVA SEGURANÇA,UNIDADE,10,59,590
Encerrado,29 de abr. de 2020,7915000600030202000001,11970204000171,VINIMAX - COMERCIO DE ARTEFATOS DE PLASTICOS LTDA,BARRACA ACAMPAMENTO,UNIDADE,11,14000,154000
Encerrado,28 de abr. de 2020,7710000600020202000001,8409412000191,VEST SURF IND COM IMP E EXP DE ROUPAS LTDA.,MÁSCARA,UNIDADE,375000,2.3,862500
Encerrado,28 de abr. de 2020,7710000600021202000001,17308611000102,MUTARE DISTRIBUIDORA E PRESTADORA DE SERVICO EIRELI,AVENTAL HOSPITALAR,UNIDADE,100000,7.4,740000
Encerrado,28 de abr. de 2020,7915000600029202000001,11970204000171,VINIMAX - COMERCIO DE ARTEFATOS DE PLASTICOS LTDA,BARRACA ACAMPAMENTO,UNIDADE,1,154000,154000
Encerrado,28 de abr. de 2020,7915000600027202000001,31138225000132,WELSER ITAGE PARTICIPACOES E COMERCIO S/A,MÁSCARA CONTRA GASES,UNIDADE,9,11100,99900
Encerrado,28 de abr. de 2020,7955000600030202000001,7595520000133,DIAMANTE COMERCIO BAZAR E SERVICOS LTDA,MÁQUINA LAVAR ROUPA,UNIDADE,24,3977,95448
Encerrado,28 de abr. de 2020,7955000600043202000005,10679936000144,B & A COMERCIO DE EPI LTDA,MACACÃO,UNIDADE,1130,39,44070
Encerrado,28 de abr. de 2020,7955000600044202000002,9182725000112,ATIVA MEDICO CIRURGICA EIRELI,MÁSCARA MULTIUSO,UNIDADE,1400,24.8,34720
Encerrado,28 de abr. de 2020,7827000600008202000001,17259267000109,VENZAMED COMERCIO DE MATERIAL MEDICO E HOSPITALAR LTDA,OXÍMETRO DIGITAL,UNIDADE,6,2800,16800
Encerrado,28 de abr. de 2020,7955000600045202000001,5268903000171,BELA E CHIC INDUSTRIA E COMERCIO DE COSMETICOS ESPECIAIS LTDA,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES,GALÃO,140,85,11900
Encerrado,28 de abr. de 2020,7827000600009202000001,3489343000150,BK COMERCIAL DE EQUIPAMENTOS TECNOLOGICOS LTDA,MACA CLÍNICA,UNIDADE,1,8889,8889
Encerrado,28 de abr. de 2020,7955000600030202000003,7595520000133,DIAMANTE COMERCIO BAZAR E SERVICOS LTDA,LAVADORA ALTA PRESSÃO,UNIDADE,5,1599,7995
Encerrado,28 de abr. de 2020,7827000600012202000001,595037000100,LANCO LTDA,CARRO - USO HOSPITALAR,UNIDADE,1,7170.98,7170.98
Encerrado,28 de abr. de 2020,7827000600010202000001,3689318000110,OPUS BIOMEDICA COMERCIO SERVICOS E REPRESENTACOES LTDA,ASPIRADOR CIRÚRGICO,UNIDADE,1,7000,7000
Encerrado,28 de abr. de 2020,7955000600043202000003,10679936000144,B & A COMERCIO DE EPI LTDA,LUVA SEGURANÇA,PAR,100,59,5900
Encerrado,28 de abr. de 2020,7955000600043202000001,10679936000144,B & A COMERCIO DE EPI LTDA,BOTA SEGURANÇA,PAR,90,36,3240
Encerrado,28 de abr. de 2020,7955000600043202000002,10679936000144,B & A COMERCIO DE EPI LTDA,LUVA DE PROTEÇÃO,CAIXA,116,27.9,3236.4
Encerrado,28 de abr. de 2020,7955000600040202000001,31466591000110,CASA IGUASSUANA COMERCIO DE MAQUINAS E EQUIPAMENTOS EIRELI,MÁSCARA,UNIDADE,800,4,3200
Encerrado,28 de abr. de 2020,7955000600041202000001,31407975000162,MARIMAR UNIFORMES COMERCIO DE ROUPA E ACESSORIOS LTDA,MÁSCARA,UNIDADE,800,4,3200
